"domainID","siteID","horizontalPosition","verticalPosition","startDateTime","endDateTime","TFPrecipBulk","TFPrecipExpUncert","TFPrecipRangeQF","TFPrecipSciRvwQF"
"D01","HARV",1,0,"2017-02-26T03:23:00Z","2017-02-26T03:24:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:24:00Z","2017-02-26T03:25:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:25:00Z","2017-02-26T03:26:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:26:00Z","2017-02-26T03:27:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:27:00Z","2017-02-26T03:28:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:28:00Z","2017-02-26T03:29:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:29:00Z","2017-02-26T03:30:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:30:00Z","2017-02-26T03:31:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:31:00Z","2017-02-26T03:32:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:32:00Z","2017-02-26T03:33:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:33:00Z","2017-02-26T03:34:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:34:00Z","2017-02-26T03:35:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:35:00Z","2017-02-26T03:36:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:36:00Z","2017-02-26T03:37:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:37:00Z","2017-02-26T03:38:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:38:00Z","2017-02-26T03:39:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:39:00Z","2017-02-26T03:40:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:40:00Z","2017-02-26T03:41:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:41:00Z","2017-02-26T03:42:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:42:00Z","2017-02-26T03:43:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:43:00Z","2017-02-26T03:44:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:44:00Z","2017-02-26T03:45:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:45:00Z","2017-02-26T03:46:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:46:00Z","2017-02-26T03:47:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:47:00Z","2017-02-26T03:48:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:48:00Z","2017-02-26T03:49:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:49:00Z","2017-02-26T03:50:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:50:00Z","2017-02-26T03:51:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:51:00Z","2017-02-26T03:52:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:52:00Z","2017-02-26T03:53:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:53:00Z","2017-02-26T03:54:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:54:00Z","2017-02-26T03:55:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:55:00Z","2017-02-26T03:56:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:56:00Z","2017-02-26T03:57:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:57:00Z","2017-02-26T03:58:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:58:00Z","2017-02-26T03:59:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T03:59:00Z","2017-02-26T04:00:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:00:00Z","2017-02-26T04:01:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:01:00Z","2017-02-26T04:02:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:02:00Z","2017-02-26T04:03:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:03:00Z","2017-02-26T04:04:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:04:00Z","2017-02-26T04:05:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:05:00Z","2017-02-26T04:06:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:06:00Z","2017-02-26T04:07:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:07:00Z","2017-02-26T04:08:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:08:00Z","2017-02-26T04:09:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:09:00Z","2017-02-26T04:10:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:10:00Z","2017-02-26T04:11:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:11:00Z","2017-02-26T04:12:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:12:00Z","2017-02-26T04:13:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:13:00Z","2017-02-26T04:14:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:14:00Z","2017-02-26T04:15:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:15:00Z","2017-02-26T04:16:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:16:00Z","2017-02-26T04:17:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:17:00Z","2017-02-26T04:18:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:18:00Z","2017-02-26T04:19:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:19:00Z","2017-02-26T04:20:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:20:00Z","2017-02-26T04:21:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:21:00Z","2017-02-26T04:22:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:22:00Z","2017-02-26T04:23:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:23:00Z","2017-02-26T04:24:00Z",0,0,0,1
"D01","HARV",1,0,"2017-02-26T04:24:00Z","2017-02-26T04:25:00Z",0,0,0,1
